"indicator_id","dimension_id","indicator_original_name","indicator_direction","indicator_weight","date","period_id","geo_id","indicator_value","source_id","total","year"
"IECO0037","ECO","Precio medio para hotel 5 estrellas con 1 mes de antelación con fecha de check-in entre semana","+",1,"2022-01-01","Y","ES-RI",155.166666666667,"EVASTUR",FALSE,"2022"
"IECO0037","ECO","Precio medio para hotel 5 estrellas con 1 mes de antelación con fecha de check-in entre semana","+",1,"2022-01-01","Y","ES-VC",204.208333333333,"EVASTUR",FALSE,"2022"
"IECO0037","ECO","Precio medio para hotel 5 estrellas con 1 mes de antelación con fecha de check-in entre semana","+",1,"2022-01-01","Y","ESP",167.729166666667,"EVASTUR",TRUE,"2022"
"IECO0037","ECO","Precio medio para hotel 5 estrellas con 1 mes de antelación con fecha de check-in entre semana","+",1,"2023-01-01","Y","ES-AN",189.916666666667,"EVASTUR",FALSE,"2023"
"IECO0037","ECO","Precio medio para hotel 5 estrellas con 1 mes de antelación con fecha de check-in entre semana","+",1,"2023-01-01","Y","ES-AR",NA,"EVASTUR",FALSE,"2023"
"IECO0037","ECO","Precio medio para hotel 5 estrellas con 1 mes de antelación con fecha de check-in entre semana","+",1,"2023-01-01","Y","ES-AS",143.416666666667,"EVASTUR",FALSE,"2023"
"IECO0037","ECO","Precio medio para hotel 5 estrellas con 1 mes de antelación con fecha de check-in entre semana","+",1,"2023-01-01","Y","ES-CB",173.75,"EVASTUR",FALSE,"2023"
"IECO0037","ECO","Precio medio para hotel 5 estrellas con 1 mes de antelación con fecha de check-in entre semana","+",1,"2023-01-01","Y","ES-CL",180.583333333333,"EVASTUR",FALSE,"2023"
"IECO0037","ECO","Precio medio para hotel 5 estrellas con 1 mes de antelación con fecha de check-in entre semana","+",1,"2023-01-01","Y","ES-CM",140.041666666667,"EVASTUR",FALSE,"2023"
"IECO0037","ECO","Precio medio para hotel 5 estrellas con 1 mes de antelación con fecha de check-in entre semana","+",1,"2023-01-01","Y","ES-CN",284.541666666667,"EVASTUR",FALSE,"2023"
"IECO0037","ECO","Precio medio para hotel 5 estrellas con 1 mes de antelación con fecha de check-in entre semana","+",1,"2023-01-01","Y","ES-CT",262.041666666667,"EVASTUR",FALSE,"2023"
"IECO0037","ECO","Precio medio para hotel 5 estrellas con 1 mes de antelación con fecha de check-in entre semana","+",1,"2023-01-01","Y","ES-EX",203.25,"EVASTUR",FALSE,"2023"
"IECO0037","ECO","Precio medio para hotel 5 estrellas con 1 mes de antelación con fecha de check-in entre semana","+",1,"2023-01-01","Y","ES-GA",143.041666666667,"EVASTUR",FALSE,"2023"
"IECO0037","ECO","Precio medio para hotel 5 estrellas con 1 mes de antelación con fecha de check-in entre semana","+",1,"2023-01-01","Y","ES-IB",353.75,"EVASTUR",FALSE,"2023"
"IECO0037","ECO","Precio medio para hotel 5 estrellas con 1 mes de antelación con fecha de check-in entre semana","+",1,"2023-01-01","Y","ES-MC",NA,"EVASTUR",FALSE,"2023"
"IECO0037","ECO","Precio medio para hotel 5 estrellas con 1 mes de antelación con fecha de check-in entre semana","+",1,"2023-01-01","Y","ES-MD",336.583333333333,"EVASTUR",FALSE,"2023"
"IECO0037","ECO","Precio medio para hotel 5 estrellas con 1 mes de antelación con fecha de check-in entre semana","+",1,"2023-01-01","Y","ES-NC",282.25,"EVASTUR",FALSE,"2023"
"IECO0037","ECO","Precio medio para hotel 5 estrellas con 1 mes de antelación con fecha de check-in entre semana","+",1,"2023-01-01","Y","ES-PV",165.5,"EVASTUR",FALSE,"2023"
"IECO0037","ECO","Precio medio para hotel 5 estrellas con 1 mes de antelación con fecha de check-in entre semana","+",1,"2023-01-01","Y","ES-RI",160.916666666667,"EVASTUR",FALSE,"2023"
"IECO0037","ECO","Precio medio para hotel 5 estrellas con 1 mes de antelación con fecha de check-in entre semana","+",1,"2023-01-01","Y","ES-VC",225.916666666667,"EVASTUR",FALSE,"2023"
"IECO0037","ECO","Precio medio para hotel 5 estrellas con 1 mes de antelación con fecha de check-in entre semana","+",1,"2023-01-01","Y","ESP",185.541666666667,"EVASTUR",TRUE,"2023"
"IECO0037","ECO","Precio medio para hotel 5 estrellas con 1 mes de antelación con fecha de check-in entre semana","+",1,"2024-01-01","Y","ES-AN",205.75,"EVASTUR",FALSE,"2024"
"IECO0037","ECO","Precio medio para hotel 5 estrellas con 1 mes de antelación con fecha de check-in entre semana","+",1,"2024-01-01","Y","ES-AR",114.166666666667,"EVASTUR",FALSE,"2024"
"IECO0037","ECO","Precio medio para hotel 5 estrellas con 1 mes de antelación con fecha de check-in entre semana","+",1,"2024-01-01","Y","ES-AS",151.25,"EVASTUR",FALSE,"2024"
"IECO0037","ECO","Precio medio para hotel 5 estrellas con 1 mes de antelación con fecha de check-in entre semana","+",1,"2024-01-01","Y","ES-CB",183.333333333333,"EVASTUR",FALSE,"2024"
"IECO0037","ECO","Precio medio para hotel 5 estrellas con 1 mes de antelación con fecha de check-in entre semana","+",1,"2024-01-01","Y","ES-CL",191.833333333333,"EVASTUR",FALSE,"2024"
"IECO0037","ECO","Precio medio para hotel 5 estrellas con 1 mes de antelación con fecha de check-in entre semana","+",1,"2024-01-01","Y","ES-CM",148.041666666667,"EVASTUR",FALSE,"2024"
"IECO0037","ECO","Precio medio para hotel 5 estrellas con 1 mes de antelación con fecha de check-in entre semana","+",1,"2024-01-01","Y","ES-CN",305.5,"EVASTUR",FALSE,"2024"
"IECO0037","ECO","Precio medio para hotel 5 estrellas con 1 mes de antelación con fecha de check-in entre semana","+",1,"2024-01-01","Y","ES-CT",255.375,"EVASTUR",FALSE,"2024"
"IECO0037","ECO","Precio medio para hotel 5 estrellas con 1 mes de antelación con fecha de check-in entre semana","+",1,"2024-01-01","Y","ES-EX",215.458333333333,"EVASTUR",FALSE,"2024"
"IECO0037","ECO","Precio medio para hotel 5 estrellas con 1 mes de antelación con fecha de check-in entre semana","+",1,"2024-01-01","Y","ES-GA",153.791666666667,"EVASTUR",FALSE,"2024"
"IECO0037","ECO","Precio medio para hotel 5 estrellas con 1 mes de antelación con fecha de check-in entre semana","+",1,"2024-01-01","Y","ES-IB",362.333333333333,"EVASTUR",FALSE,"2024"
"IECO0037","ECO","Precio medio para hotel 5 estrellas con 1 mes de antelación con fecha de check-in entre semana","+",1,"2024-01-01","Y","ES-MC",178.916666666667,"EVASTUR",FALSE,"2024"
"IECO0037","ECO","Precio medio para hotel 5 estrellas con 1 mes de antelación con fecha de check-in entre semana","+",1,"2024-01-01","Y","ES-MD",379.166666666667,"EVASTUR",FALSE,"2024"
"IECO0037","ECO","Precio medio para hotel 5 estrellas con 1 mes de antelación con fecha de check-in entre semana","+",1,"2024-01-01","Y","ES-NC",312.833333333333,"EVASTUR",FALSE,"2024"
"IECO0037","ECO","Precio medio para hotel 5 estrellas con 1 mes de antelación con fecha de check-in entre semana","+",1,"2024-01-01","Y","ES-PV",174.333333333333,"EVASTUR",FALSE,"2024"
"IECO0037","ECO","Precio medio para hotel 5 estrellas con 1 mes de antelación con fecha de check-in entre semana","+",1,"2024-01-01","Y","ES-RI",161.916666666667,"EVASTUR",FALSE,"2024"
"IECO0037","ECO","Precio medio para hotel 5 estrellas con 1 mes de antelación con fecha de check-in entre semana","+",1,"2024-01-01","Y","ES-VC",243.833333333333,"EVASTUR",FALSE,"2024"
"IECO0037","ECO","Precio medio para hotel 5 estrellas con 1 mes de antelación con fecha de check-in entre semana","+",1,"2024-01-01","Y","ESP",196.833333333333,"EVASTUR",TRUE,"2024"
"IECO0037","ECO","Precio medio para hotel 5 estrellas con 1 mes de antelación con fecha de check-in entre semana","+",1,"2025-01-01","Y","ES-AN",207.083333333333,"EVASTUR",FALSE,"2025"
"IECO0037","ECO","Precio medio para hotel 5 estrellas con 1 mes de antelación con fecha de check-in entre semana","+",1,"2025-01-01","Y","ES-AR",168.541666666667,"EVASTUR",FALSE,"2025"
"IECO0037","ECO","Precio medio para hotel 5 estrellas con 1 mes de antelación con fecha de check-in entre semana","+",1,"2025-01-01","Y","ES-AS",171.833333333333,"EVASTUR",FALSE,"2025"
"IECO0037","ECO","Precio medio para hotel 5 estrellas con 1 mes de antelación con fecha de check-in entre semana","+",1,"2025-01-01","Y","ES-CB",190.75,"EVASTUR",FALSE,"2025"
"IECO0037","ECO","Precio medio para hotel 5 estrellas con 1 mes de antelación con fecha de check-in entre semana","+",1,"2025-01-01","Y","ES-CL",198.25,"EVASTUR",FALSE,"2025"
"IECO0037","ECO","Precio medio para hotel 5 estrellas con 1 mes de antelación con fecha de check-in entre semana","+",1,"2025-01-01","Y","ES-CM",150.583333333333,"EVASTUR",FALSE,"2025"
"IECO0037","ECO","Precio medio para hotel 5 estrellas con 1 mes de antelación con fecha de check-in entre semana","+",1,"2025-01-01","Y","ES-CN",314.166666666667,"EVASTUR",FALSE,"2025"
"IECO0037","ECO","Precio medio para hotel 5 estrellas con 1 mes de antelación con fecha de check-in entre semana","+",1,"2025-01-01","Y","ES-CT",285.791666666667,"EVASTUR",FALSE,"2025"
"IECO0037","ECO","Precio medio para hotel 5 estrellas con 1 mes de antelación con fecha de check-in entre semana","+",1,"2025-01-01","Y","ES-EX",219.083333333333,"EVASTUR",FALSE,"2025"
"IECO0037","ECO","Precio medio para hotel 5 estrellas con 1 mes de antelación con fecha de check-in entre semana","+",1,"2025-01-01","Y","ES-GA",163.083333333333,"EVASTUR",FALSE,"2025"
"IECO0037","ECO","Precio medio para hotel 5 estrellas con 1 mes de antelación con fecha de check-in entre semana","+",1,"2025-01-01","Y","ES-IB",375.916666666667,"EVASTUR",FALSE,"2025"
"IECO0037","ECO","Precio medio para hotel 5 estrellas con 1 mes de antelación con fecha de check-in entre semana","+",1,"2025-01-01","Y","ES-MC",189.583333333333,"EVASTUR",FALSE,"2025"
"IECO0037","ECO","Precio medio para hotel 5 estrellas con 1 mes de antelación con fecha de check-in entre semana","+",1,"2025-01-01","Y","ES-MD",378.666666666667,"EVASTUR",FALSE,"2025"
"IECO0037","ECO","Precio medio para hotel 5 estrellas con 1 mes de antelación con fecha de check-in entre semana","+",1,"2025-01-01","Y","ES-NC",364.333333333333,"EVASTUR",FALSE,"2025"
"IECO0037","ECO","Precio medio para hotel 5 estrellas con 1 mes de antelación con fecha de check-in entre semana","+",1,"2025-01-01","Y","ES-PV",178.25,"EVASTUR",FALSE,"2025"
"IECO0037","ECO","Precio medio para hotel 5 estrellas con 1 mes de antelación con fecha de check-in entre semana","+",1,"2025-01-01","Y","ES-RI",161.333333333333,"EVASTUR",FALSE,"2025"
"IECO0037","ECO","Precio medio para hotel 5 estrellas con 1 mes de antelación con fecha de check-in entre semana","+",1,"2025-01-01","Y","ES-VC",241.958333333333,"EVASTUR",FALSE,"2025"
"IECO0037","ECO","Precio medio para hotel 5 estrellas con 1 mes de antelación con fecha de check-in entre semana","+",1,"2025-01-01","Y","ESP",204.333333333333,"EVASTUR",TRUE,"2025"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2019-01-01","Y","ES-AN",157.75,"EVASTUR",FALSE,"2019"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2019-01-01","Y","ES-AR",NA,"EVASTUR",FALSE,"2019"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2019-01-01","Y","ES-AS",102.25,"EVASTUR",FALSE,"2019"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2019-01-01","Y","ES-CB",119.416666666667,"EVASTUR",FALSE,"2019"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2019-01-01","Y","ES-CL",99.4166666666667,"EVASTUR",FALSE,"2019"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2019-01-01","Y","ES-CM",97.75,"EVASTUR",FALSE,"2019"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2019-01-01","Y","ES-CN",204.375,"EVASTUR",FALSE,"2019"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2019-01-01","Y","ES-CT",185.291666666667,"EVASTUR",FALSE,"2019"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2019-01-01","Y","ES-EX",NA,"EVASTUR",FALSE,"2019"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2019-01-01","Y","ES-GA",112.208333333333,"EVASTUR",FALSE,"2019"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2019-01-01","Y","ES-IB",254.25,"EVASTUR",FALSE,"2019"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2019-01-01","Y","ES-MC",110.666666666667,"EVASTUR",FALSE,"2019"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2019-01-01","Y","ES-MD",229.916666666667,"EVASTUR",FALSE,"2019"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2019-01-01","Y","ES-NC",211.083333333333,"EVASTUR",FALSE,"2019"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2019-01-01","Y","ES-PV",130.333333333333,"EVASTUR",FALSE,"2019"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2019-01-01","Y","ES-RI",NA,"EVASTUR",FALSE,"2019"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2019-01-01","Y","ES-VC",183.625,"EVASTUR",FALSE,"2019"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2019-01-01","Y","ESP",143.625,"EVASTUR",TRUE,"2019"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2020-01-01","Y","ES-AN",149.125,"EVASTUR",FALSE,"2020"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2020-01-01","Y","ES-AR",82,"EVASTUR",FALSE,"2020"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2020-01-01","Y","ES-AS",102.416666666667,"EVASTUR",FALSE,"2020"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2020-01-01","Y","ES-CB",NA,"EVASTUR",FALSE,"2020"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2020-01-01","Y","ES-CL",125.041666666667,"EVASTUR",FALSE,"2020"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2020-01-01","Y","ES-CM",129.041666666667,"EVASTUR",FALSE,"2020"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2020-01-01","Y","ES-CN",208.125,"EVASTUR",FALSE,"2020"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2020-01-01","Y","ES-CT",180.416666666667,"EVASTUR",FALSE,"2020"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2020-01-01","Y","ES-EX",NA,"EVASTUR",FALSE,"2020"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2020-01-01","Y","ES-GA",108.291666666667,"EVASTUR",FALSE,"2020"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2020-01-01","Y","ES-IB",251.166666666667,"EVASTUR",FALSE,"2020"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2020-01-01","Y","ES-MC",NA,"EVASTUR",FALSE,"2020"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2020-01-01","Y","ES-MD",180.416666666667,"EVASTUR",FALSE,"2020"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2020-01-01","Y","ES-NC",245.75,"EVASTUR",FALSE,"2020"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2020-01-01","Y","ES-PV",110.125,"EVASTUR",FALSE,"2020"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2020-01-01","Y","ES-RI",NA,"EVASTUR",FALSE,"2020"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2020-01-01","Y","ES-VC",177.333333333333,"EVASTUR",FALSE,"2020"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2020-01-01","Y","ESP",133.520833333333,"EVASTUR",TRUE,"2020"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2021-01-01","Y","ES-AN",156.083333333333,"EVASTUR",FALSE,"2021"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2021-01-01","Y","ES-AR",NA,"EVASTUR",FALSE,"2021"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2021-01-01","Y","ES-AS",128.916666666667,"EVASTUR",FALSE,"2021"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2021-01-01","Y","ES-CB",NA,"EVASTUR",FALSE,"2021"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2021-01-01","Y","ES-CL",149,"EVASTUR",FALSE,"2021"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2021-01-01","Y","ES-CM",132.083333333333,"EVASTUR",FALSE,"2021"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2021-01-01","Y","ES-CN",231.041666666667,"EVASTUR",FALSE,"2021"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2021-01-01","Y","ES-CT",213.375,"EVASTUR",FALSE,"2021"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2021-01-01","Y","ES-EX",104.958333333333,"EVASTUR",FALSE,"2021"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2021-01-01","Y","ES-GA",127.041666666667,"EVASTUR",FALSE,"2021"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2021-01-01","Y","ES-IB",288,"EVASTUR",FALSE,"2021"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2021-01-01","Y","ES-MC",NA,"EVASTUR",FALSE,"2021"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2021-01-01","Y","ES-MD",202,"EVASTUR",FALSE,"2021"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2021-01-01","Y","ES-NC",301.75,"EVASTUR",FALSE,"2021"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2021-01-01","Y","ES-PV",149.833333333333,"EVASTUR",FALSE,"2021"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2021-01-01","Y","ES-RI",NA,"EVASTUR",FALSE,"2021"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2021-01-01","Y","ES-VC",172.833333333333,"EVASTUR",FALSE,"2021"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2021-01-01","Y","ESP",153.4375,"EVASTUR",TRUE,"2021"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2022-01-01","Y","ES-AN",179.708333333333,"EVASTUR",FALSE,"2022"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2022-01-01","Y","ES-AR",NA,"EVASTUR",FALSE,"2022"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2022-01-01","Y","ES-AS",137.916666666667,"EVASTUR",FALSE,"2022"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2022-01-01","Y","ES-CB",NA,"EVASTUR",FALSE,"2022"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2022-01-01","Y","ES-CL",166.625,"EVASTUR",FALSE,"2022"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2022-01-01","Y","ES-CM",134.041666666667,"EVASTUR",FALSE,"2022"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2022-01-01","Y","ES-CN",264.75,"EVASTUR",FALSE,"2022"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2022-01-01","Y","ES-CT",236.208333333333,"EVASTUR",FALSE,"2022"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2022-01-01","Y","ES-EX",132.083333333333,"EVASTUR",FALSE,"2022"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2022-01-01","Y","ES-GA",143.666666666667,"EVASTUR",FALSE,"2022"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2022-01-01","Y","ES-IB",340.916666666667,"EVASTUR",FALSE,"2022"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2022-01-01","Y","ES-MC",NA,"EVASTUR",FALSE,"2022"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2022-01-01","Y","ES-MD",287.583333333333,"EVASTUR",FALSE,"2022"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2022-01-01","Y","ES-NC",268.5,"EVASTUR",FALSE,"2022"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2022-01-01","Y","ES-PV",160.875,"EVASTUR",FALSE,"2022"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2022-01-01","Y","ES-RI",157.166666666667,"EVASTUR",FALSE,"2022"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2022-01-01","Y","ES-VC",210.125,"EVASTUR",FALSE,"2022"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2022-01-01","Y","ESP",170.458333333333,"EVASTUR",TRUE,"2022"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2023-01-01","Y","ES-AN",197.833333333333,"EVASTUR",FALSE,"2023"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2023-01-01","Y","ES-AR",NA,"EVASTUR",FALSE,"2023"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2023-01-01","Y","ES-AS",142.25,"EVASTUR",FALSE,"2023"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2023-01-01","Y","ES-CB",169.583333333333,"EVASTUR",FALSE,"2023"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2023-01-01","Y","ES-CL",183.791666666667,"EVASTUR",FALSE,"2023"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2023-01-01","Y","ES-CM",140.25,"EVASTUR",FALSE,"2023"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2023-01-01","Y","ES-CN",288.583333333333,"EVASTUR",FALSE,"2023"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2023-01-01","Y","ES-CT",254.041666666667,"EVASTUR",FALSE,"2023"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2023-01-01","Y","ES-EX",199.875,"EVASTUR",FALSE,"2023"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2023-01-01","Y","ES-GA",141.125,"EVASTUR",FALSE,"2023"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2023-01-01","Y","ES-IB",356.25,"EVASTUR",FALSE,"2023"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2023-01-01","Y","ES-MC",NA,"EVASTUR",FALSE,"2023"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2023-01-01","Y","ES-MD",339.583333333333,"EVASTUR",FALSE,"2023"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2023-01-01","Y","ES-NC",285.583333333333,"EVASTUR",FALSE,"2023"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2023-01-01","Y","ES-PV",176.416666666667,"EVASTUR",FALSE,"2023"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2023-01-01","Y","ES-RI",158.333333333333,"EVASTUR",FALSE,"2023"
"IECO0038","ECO","Precio medio para hotel 5 estrellas con 2 semanas de antelación con fecha de check-in entre semana","+",1,"2023-01-01","Y","ES-VC",223.916666666667,"EVASTUR",FALSE,"2023"
